timestamp,x,y,yaw,vx,vy,yaw_rate,steering_angle,speed
1655.99,148.27465599817796,118.62412041695323,1.7069493649691747,-0.15954137330089654,1.1669755805702615,-0.13292676666602538,0.1379999965429306,2.799999952316284
1656.01,148.27151231476853,118.64729182348802,1.7042852426529376,-0.15451484310053704,1.1534352483711208,-0.13291076651493514,0.1379999965429306,2.799999952316284
1656.028,148.26876793038366,118.66791535400434,1.7018898565060279,-0.1501667338992126,1.1412949483553296,-0.13274707159044746,0.1509999930858612,2.799999952316284
1656.052,148.26523074975134,118.69507431954803,1.69870256051274,-0.14439165644541402,1.1251693444894317,-0.1323078257072341,0.1509999930858612,2.799999952316284
1656.069,148.26280829510227,118.71407730819011,1.6964530780921505,-0.14039706918611136,1.1137040421290199,-0.13185591392510498,0.1509999930858612,2.799999952316284
1656.09,148.2599091915147,118.73728288826867,1.6936864113336467,-0.13553666916695054,1.0995935291326402,-0.13118071241776552,0.164000004529953,2.799999952316284
1656.11,148.25724201835263,118.75910933326553,1.6910652464546423,-0.13097756651043452,1.0863078627238496,-0.13045372434010322,0.164000004529953,2.799999952316284
1656.128,148.25491856936122,118.77852660041128,1.6887205151098383,-0.127035500270525,1.0743934982344794,-0.12965718184364816,0.18400000035762787,2.799999952316284
1656.153,148.25180918086187,118.80514051915004,1.6854901550278294,-0.1216240747442334,1.057934821351918,-0.12828377285984263,0.18400000035762787,2.799999952316284
1656.17,148.2497711388511,118.82300234944262,1.683315375386112,-0.11804778648478581,1.046681264277016,-0.1271746165935121,0.18400000035762787,2.799999952316284
1656.192,148.2473370227233,118.84480301974074,1.6806565971674055,-0.11371374145760638,1.032812601913245,-0.12567261400656715,0.1979999989271164,2.799999952316284
1656.211,148.24510239874283,118.86529607375027,1.6781544445661623,-0.10965695640864981,1.0197469267366455,-0.1241333230398987,0.1979999989271164,2.799999952316284
1656.231,148.24294747917506,118.88552829313043,1.6756855180360524,-0.10580003404110983,1.006702545884737,-0.12241965646702885,0.210999995470047,2.799999952316284
1656.252,148.24076785899572,118.90649200223477,1.6731319107903844,-0.1017977517612258,0.9930554707524688,-0.12040356132791387,0.210999995470047,2.799999952316284
1656.273,148.23867089273767,118.92716844868144,1.6706233156977075,-0.09794016088990275,0.9793605388498362,-0.11819456217360322,0.210999995470047,2.799999952316284
1656.289,148.23712719561,118.9427293084031,1.6687442084958368,-0.09507292407299782,0.9689842421387589,-0.11642034098207439,0.23499999940395355,2.799999952316284
1656.312,148.23507842862082,118.96385637521672,1.6662074538718643,-0.09108406076427614,0.9530059245473625,-0.11389703180420602,0.23499999940395355,2.799999952316284
1656.328,148.2335523710407,118.97997132342755,1.6642882421355547,-0.08841861419041634,0.9441603202575296,-0.11169607442756994,0.24699999392032623,2.799999952316284
1656.351,148.23156336625107,119.00148310331832,1.6617522033537886,-0.08467432854314745,0.9296467664346975,-0.10853120172314648,0.24699999392032623,2.799999952316284
1656.371,148.22990239797858,119.0199171612413,1.6596088219492113,-0.0815727847653301,0.9169807799345258,-0.10557819828636733,0.24699999392032623,2.799999952316284
1656.388,148.22853899583976,119.03538725867749,1.657834708690812,-0.07901005130308451,0.9062618809990105,-0.10295331990058043,0.2619999945163727,2.799999952316284
1656.409,148.22691380631088,119.05424737691818,1.6557054418633974,-0.07592736765549982,0.8932012447852352,-0.0996204077747248,0.2619999945163727,2.799999952316284
1656.429,148.225498092231,119.07107610883482,1.653842122609096,-0.07333160013452097,0.8814580880945392,-0.09637843020278913,0.29100000858306885,2.799999952316284
1656.449,148.22399059252885,119.08941778682147,1.6518562441460674,-0.07049692332840835,0.8686111916244872,-0.09251468124562763,0.29100000858306885,2.799999952316284
1656.473,148.2223380400387,119.11004899389214,1.6496907416227373,-0.0675027780741659,0.8538557085774862,-0.08777671414183313,0.29100000858306885,2.799999952316284
