timestamp,x,y,yaw,vx,vy,yaw_rate,steering_angle,speed
595.72,-130.5701354261714,151.92341207727185,-2.1318238099522167,-1.4352840917417382,-2.2857659286031313,0.018500497865126846,0.0,0.0
595.731,-130.58592208204954,151.89827813277304,-2.131615534244164,-1.4354361343185948,-2.28625119508695,0.01844991203372497,0.0,0.0
595.758,-130.62467085109702,151.8365515740557,-2.131107418736234,-1.4351626546317227,-2.2882993952582056,0.01797679110295553,0.0,0.0
595.763,-130.63184560744165,151.82511445036164,-2.1310150582742433,-1.4351187607387843,-2.2886940435252936,0.017878745187480654,0.0,0.0
595.788,-130.66625127574935,151.77007590408766,-2.1295844804645827,-1.4301039377937996,-2.2836231899428405,0.06646484885873749,0.026000000536441803,2.799999952316284
595.805,-130.69190956624436,151.72911074664577,-2.128993185050303,-1.4280273260565028,-2.271668585825997,0.009994019391604944,0.026000000536441803,2.799999952316284
595.828,-130.72050556374253,151.68343153167572,-2.1286771220707528,-1.4294473494819524,-2.2885247918298672,0.022717723631554155,0.026000000536441803,2.799999952316284
595.847,-130.7519050812984,151.6330902375719,-2.128078953019715,-1.4269959679641002,-2.289049832684589,0.029535875138802757,0.026000000536441803,2.799999952316284
595.867,-130.7804088180329,151.5873282820061,-2.127494976433179,-1.4242170560266716,-2.289181107828184,0.02786083746659468,0.026000000536441803,2.799999952316284
595.886,-130.80744854892026,151.5438557506634,-2.1269644526807983,-1.4224856542117845,-2.2890355944794165,0.02686862160516041,0.026000000536441803,2.799999952316284
595.904,-130.83303502956414,151.5026731457753,-2.126477996968247,-1.4209053445770294,-2.28897961969772,0.026012494444947628,0.026000000536441803,2.799999952316284
595.926,-130.86426998424454,151.4523388491535,-2.125899610111894,-1.419188888566331,-2.2891012365442998,0.02518780856682017,0.026000000536441803,2.799999952316284
595.951,-130.89830202926402,151.39742274345824,-2.125276464713669,-1.417730661263102,-2.289656403671663,0.024478147315331426,0.026000000536441803,2.799999952316284
595.963,-130.91530363562114,151.36995943566902,-2.1249585021600432,-1.4169398271026907,-2.2900889485992293,0.025863625316593503,0.026000000536441803,2.799999952316284
595.982,-130.9436195915223,151.32417555391328,-2.124342913816327,-1.4153656122054123,-2.291085955460981,0.03288084103081676,0.026000000536441803,2.799999952316284
596.011,-130.9849554068714,151.25722502736133,-2.1234053182782695,-1.411735838769182,-2.2879699756911402,0.04186806066966962,0.026000000536441803,2.799999952316284
596.031,-131.01299452282768,151.2116894830676,-2.122667548159943,-1.4063349791889401,-2.282325468846569,0.04182531821397027,0.026000000536441803,2.799999952316284
596.042,-131.02703869580876,151.1888879697425,-2.1222345405908247,-1.4055552646158713,-2.281761185127813,0.04181113158477068,0.026000000536441803,2.799999952316284
596.065,-131.0606656956632,151.13416159886455,-2.121290684131078,-1.400923737659743,-2.282058289168447,0.0378676922457107,0.027000000700354576,2.799999952316284
596.088,-131.0928183329566,151.08172761239655,-2.120449481222035,-1.3978360823785627,-2.2815864445192875,0.03550134828230756,0.026000000536441803,2.799999952316284
596.101,-131.110962151508,151.05209601518504,-2.119996427884464,-1.3962598591122668,-2.2813609749934987,0.03433690960983997,0.026000000536441803,2.799999952316284
596.126,-131.14580029609024,150.99511777726832,-2.1191642905424555,-1.3935413843990276,-2.281213918150816,0.03240160829870199,0.026000000536441803,2.799999952316284
596.15,-131.17918636316563,150.940417119292,-2.1184067871728023,-1.3915087124844596,-2.2815645294290565,0.030869156902006124,0.026000000536441803,2.799999952316284
596.171,-131.2084156723131,150.89245262092072,-2.1177361125060057,-1.3914222779553733,-2.285857118976904,0.030253644867602122,0.026000000536441803,2.799999952316284
596.193,-131.23900588521667,150.84217728011333,-2.117071815582868,-1.389963239289551,-2.2868704883402207,0.029189573604364787,0.026000000536441803,2.799999952316284
596.22,-131.2792879546001,150.77586009971094,-2.116227738118223,-1.388570982715615,-2.288940489015411,0.028075799742619496,0.026000000536441803,2.799999952316284
596.232,-131.2959458741942,150.74839929888037,-2.115886456320859,-1.388138503876833,-2.2899883712878126,0.027723706591891037,0.026000000536441803,2.799999952316284
596.245,-131.31121141737086,150.72321538412842,-2.1155767982908182,-1.387805703687214,-2.2910386383364525,0.027452753887664667,0.026000000536441803,2.799999952316284
596.266,-131.34173294586637,150.67281087668457,-2.1149644221221298,-1.3873047937947383,-2.2933794642370535,0.02705777186090912,0.026000000536441803,2.799999952316284
596.29,-131.38161866493627,150.60679842502512,-2.113506340763256,-1.3702288473109965,-2.2809200498143407,0.0948180907969799,0.026000000536441803,2.799999952316284
596.309,-131.39951637844158,150.57692903909324,-2.112397169497629,-1.381609205015448,-2.3025165529388505,0.07079580861317697,0.026000000536441803,2.799999952316284
596.326,-131.42443727798096,150.5355023416481,-2.1117636445438728,-1.379091505287943,-2.300559573399911,0.009007352955756462,0.026000000536441803,2.799999952316284
596.345,-131.44930629671637,150.49406933793696,-2.1114892756236716,-1.3819762847598567,-2.301346686193622,0.023603956693467838,0.02500000037252903,2.799999952316284
596.369,-131.48382862835507,150.4365275836234,-2.11057099643017,-1.3784705815607416,-2.3023466529651886,0.04620577961794556,0.02500000037252903,2.799999952316284
596.388,-131.50725717658622,150.39738584263773,-2.1097620442415463,-1.3782842119595888,-2.3048510214307094,0.045257096008197106,0.02500000037252903,2.799999952316284
596.407,-131.53480650019716,150.3512713550839,-2.108964846216985,-1.3779742150478695,-2.307904993136737,0.036189138517124506,0.02500000037252903,2.799999952316284
596.426,-131.5609311272461,150.307419314962,-2.108322192900672,-1.3491700348528364,-2.299767385361057,0.033124658904094405,0.02500000037252903,2.799999952316284
