timestamp,x,y,yaw,vx,vy,yaw_rate,steering_angle,speed
1489.981,24.421966351969946,-2.5621777012131046,0.09016194183829312,0.9073394283149011,0.081895243781483,-0.028119693816459217,0.0,0.0
1489.987,24.427408560710884,-2.561686042776932,0.09000034510048543,0.9091398937356906,0.08191599755393088,-0.02806151553866432,0.0,0.0
1490.009,24.447457539946107,-2.559882348700452,0.08940924364125749,0.9159510428466762,0.0819783543757526,-0.028073616935517805,0.0,0.0
1490.025,24.46213477042831,-2.558569470323908,0.08897589644335417,0.921127057624026,0.08202933515471056,-0.028407683610416574,-0.04699999839067459,2.799999952316284
1490.046,24.48152709672151,-2.5568447008850907,0.08839828747712765,0.9281934218801097,0.08212706487245297,-0.028885250573082954,-0.04699999839067459,2.799999952316284
1490.064,24.49826936187638,-2.5553647695151005,0.08789406063197425,0.9344689954104827,0.08219130557243967,-0.02945410592171601,-0.04699999839067459,2.799999952316284
1490.087,24.51888842288468,-2.553553985682143,0.08726077199801005,0.9424119533292287,0.08228345982834803,-0.030390746073113165,-0.04500000178813934,2.799999952316284
1490.106,24.537787459612602,-2.5519059589596385,0.08666798594737815,0.9498931931746902,0.08238292988020818,-0.031112045668217927,-0.04500000178813934,2.799999952316284
1490.124,24.554926650753547,-2.5504212873215657,0.08612559868274944,0.9568455994812377,0.08247718477742522,-0.031378874818641524,-0.0430000014603138,2.799999952316284
1490.144,24.574119478118202,-2.548769807346219,0.08552100679323156,0.9648215295843486,0.0825890928841852,-0.03134863555104667,-0.0430000014603138,2.799999952316284
1490.165,24.594446870994148,-2.547033387984829,0.08488843593879793,0.9735008019710751,0.08272307748140222,-0.031204339909824325,-0.0430000014603138,2.799999952316284
1490.184,24.61299817768683,-2.54545989841126,0.08431811327826254,0.9816290995374454,0.08284841111104307,-0.031152721925231157,-0.04800000041723251,2.799999952316284
1490.206,24.634675106925407,-2.5436347870725466,0.08365750039620622,0.9913645359064802,0.08300480182733967,-0.031201271037791717,-0.04800000041723251,2.799999952316284
1490.223,24.65157426817638,-2.5422218180049887,0.08314392951102531,0.999102376606896,0.08312739590102881,-0.03156279507431471,-0.04600000008940697,2.799999952316284
1490.244,24.672633829246543,-2.5404733767178143,0.08249502663859799,1.0089101762560673,0.08326108210928383,-0.03254112071144898,-0.04600000008940697,2.799999952316284
1490.264,24.692884833045753,-2.538805245236921,0.08185885685329106,1.0185160984976673,0.08342141230553796,-0.03323059393335676,-0.04600000008940697,2.799999952316284
1490.286,24.715386120442286,-2.5369670714892867,0.08115173791484678,1.029374411485701,0.08360721329627294,-0.03326677613253643,-0.05000000074505806,2.799999952316284
1490.305,24.735013858880357,-2.535376665860805,0.08054206413757797,1.0389983462195584,0.08374353184138293,-0.033244963103278166,-0.05000000074505806,2.799999952316284
1490.323,24.753779115340976,-2.5338672482238485,0.07995962996434776,1.0483113243709836,0.08386418995593063,-0.03385596847003418,-0.04800000041723251,2.799999952316284
1490.345,24.77694479047607,-2.5320192508967527,0.0792237229184095,1.0599511921413065,0.08398316457015274,-0.03530818386846325,-0.04800000041723251,2.799999952316284
1490.366,24.799299457578687,-2.5302525668851246,0.07849578759977581,1.0713414029199704,0.08413508591943661,-0.036099145704812714,-0.04800000041723251,2.799999952316284
1490.386,24.820814711802456,-2.528567780758908,0.07779690025790259,1.0824388592892407,0.08427862072751045,-0.03602875336297792,-0.04600000008940697,2.799999952316284
1490.406,24.84255443426782,-2.526880614932066,0.0770997973019555,1.0937761791280356,0.08439555384105302,-0.036080489116470334,-0.04600000008940697,2.799999952316284
1490.424,24.86231615638671,-2.5253601420019285,0.07646750566488729,1.1042006643123226,0.08448076168683272,-0.03648487582209726,-0.04899999871850014,2.799999952316284
1490.445,24.885611500668954,-2.523583964623778,0.07572109901822936,1.1166338728933547,0.08460705918482309,-0.0368447142551508,-0.04899999871850014,2.799999952316284
1490.466,24.909170874383598,-2.5218054472151765,0.07496802104787488,1.1293299273042812,0.0847085020994999,-0.03720867453986792,-0.04899999871850014,2.799999952316284
1490.484,24.92957883485685,-2.5202792588548384,0.07431397810015625,1.1404149551746336,0.08478274534084387,-0.037771663205604634,-0.04699999839067459,2.799999952316284
1490.507,24.955949119870077,-2.518327146344732,0.0734618778298127,1.1548572556550476,0.08486705746133608,-0.03857180294935518,-0.04699999839067459,2.799999952316284
1490.524,24.975655809477455,-2.516883196733378,0.07282282554742017,1.1657462705605857,0.08493642475344282,-0.038838089820399706,-0.05000000074505806,2.799999952316284
1490.546,25.00143631460689,-2.515013251716025,0.07199450050945308,1.1801084441534806,0.08502431690638881,-0.038767378876815396,-0.05000000074505806,2.799999952316284
1490.566,25.025149857166994,-2.5133120094036947,0.07123897795932312,1.193394077957145,0.08504962838407337,-0.039217893056748325,-0.05000000074505806,2.799999952316284
1490.585,25.047925800682027,-2.511695013520158,0.07050576558902866,1.2062135062195316,0.08505304400623669,-0.04026599493481832,-0.04800000041723251,2.799999952316284
1490.607,25.074605062952326,-2.5098225103193896,0.06963245496287646,1.2213165552786447,0.08505759650056502,-0.04128246175854532,-0.04800000041723251,2.799999952316284
1490.623,25.094218662645844,-2.508461011861032,0.06898846682859387,1.232490754549978,0.08506695134599161,-0.041439818902363305,-0.04500000178813934,2.799999952316284
